root,source_region,receiver_region,source_n,receiver_n,source_country_count,receiver_country_count,source_branch_count,receiver_branch_count,deepest_A_s,deepest_D,deepest_call,source_receiver_reliability_score,display_class
R-M269,caribbean,north_africa,74,27,7,5,65,21,2.740740740740741,-2.782075283940885,True,1.0,broad-root deferred
R-M269,caribbean,north_europe,74,591,7,5,65,405,0.1252115059221658,3.71102357734818,False,1.0,broad-root deferred
R-M269,caribbean,pacific_oceania,74,63,7,3,65,58,1.1746031746031746,-0.2084567073656538,True,1.0,broad-root deferred
R-M269,caribbean,south_america,74,71,7,6,65,66,1.0422535211267605,0.04646049574083438,False,1.0,broad-root deferred
R-M269,caribbean,west_asia,74,502,7,17,65,338,0.147410358565737,3.5248945799202125,False,1.0,broad-root deferred
R-M269,caribbean,west_europe,74,4136,7,21,65,2900,0.0178916827852998,8.233346311096026,False,1.0,broad-root deferred
R-M269,east_europe,americas_indigenous_relevant,462,110,10,8,328,97,4.2,-2.2988246806678543,True,1.0,broad-root deferred
R-M269,east_europe,balkan,462,294,10,10,328,193,1.5714285714285714,-1.2200846226578537,True,1.0,broad-root deferred
R-M269,east_europe,caribbean,462,74,10,7,328,65,6.243243243243243,-3.157635269238301,True,1.0,broad-root deferred
R-M269,east_europe,north_africa,462,27,10,5,328,21,17.11111111111111,-5.939710553179186,True,1.0,broad-root deferred
R-M269,east_europe,north_europe,462,591,10,5,328,405,0.7817258883248731,0.553388308109879,False,1.0,broad-root deferred
R-M269,east_europe,pacific_oceania,462,63,10,3,328,58,7.333333333333333,-3.366091976603955,True,1.0,broad-root deferred
R-M269,east_europe,south_america,462,71,10,6,328,66,6.507042253521127,-3.1111747734974666,True,1.0,broad-root deferred
R-M269,east_europe,west_asia,462,502,10,17,328,338,0.9203187250996016,0.3672593106819116,False,1.0,broad-root deferred
R-M269,east_europe,west_europe,462,4136,10,21,328,2900,0.1117021276595744,5.0757110418577245,False,1.0,broad-root deferred
R-M269,north_africa,americas_indigenous_relevant,27,110,5,8,21,97,0.2454545454545454,3.6408858725113316,False,1.0,broad-root deferred
R-M269,north_africa,balkan,27,294,5,10,21,193,0.0918367346938775,4.719625930521332,False,1.0,broad-root deferred
R-M269,north_africa,caribbean,27,74,5,7,21,65,0.3648648648648648,2.782075283940885,False,1.0,broad-root deferred
R-M269,north_africa,east_europe,27,462,5,10,21,328,0.0584415584415584,5.939710553179186,False,1.0,broad-root deferred
R-M269,north_africa,north_europe,27,591,5,5,21,405,0.0456852791878172,6.493098861289065,False,1.0,broad-root deferred
R-M269,north_africa,pacific_oceania,27,63,5,3,21,58,0.4285714285714285,2.57361857657523,False,1.0,broad-root deferred
R-M269,north_africa,south_america,27,71,5,6,21,66,0.380281690140845,2.828535779681719,False,1.0,broad-root deferred
R-M269,north_africa,west_asia,27,502,5,17,21,338,0.0537848605577689,6.306969863861097,False,1.0,broad-root deferred
R-M269,north_africa,west_europe,27,4136,5,21,21,2900,0.0065280464216634,11.01542159503691,False,1.0,broad-root deferred
R-M269,north_europe,americas_indigenous_relevant,591,110,5,8,405,97,5.372727272727273,-2.852212988777733,True,1.0,broad-root deferred
R-M269,north_europe,balkan,591,294,5,10,405,193,2.010204081632653,-1.7734729307677328,True,1.0,broad-root deferred
R-M269,north_europe,caribbean,591,74,5,7,405,65,7.986486486486487,-3.71102357734818,True,1.0,broad-root deferred
R-M269,north_europe,east_europe,591,462,5,10,405,328,1.2792207792207793,-0.5533883081098793,True,1.0,broad-root deferred
R-M269,north_europe,north_africa,591,27,5,5,405,21,21.88888888888889,-6.493098861289065,True,1.0,broad-root deferred
R-M269,north_europe,pacific_oceania,591,63,5,3,405,58,9.38095238095238,-3.9194802847138344,True,1.0,broad-root deferred
R-M269,north_europe,south_america,591,71,5,6,405,66,8.32394366197183,-3.664563081607346,True,1.0,broad-root deferred
R-M269,north_europe,west_asia,591,502,5,17,405,338,1.1772908366533863,-0.18612899742796765,True,1.0,broad-root deferred
R-M269,north_europe,west_europe,591,4136,5,21,405,2900,0.1428916827852998,4.522322733747845,False,1.0,broad-root deferred
R-M269,pacific_oceania,americas_indigenous_relevant,63,110,3,8,58,97,0.5727272727272728,1.067267295936101,False,1.0,broad-root deferred
R-M269,pacific_oceania,balkan,63,294,3,10,58,193,0.2142857142857142,2.1460073539461013,False,1.0,broad-root deferred
R-M269,pacific_oceania,caribbean,63,74,3,7,58,65,0.8513513513513513,0.20845670736565408,False,1.0,broad-root deferred
R-M269,pacific_oceania,east_europe,63,462,3,10,58,328,0.1363636363636363,3.3660919766039545,False,1.0,broad-root deferred
R-M269,pacific_oceania,north_africa,63,27,3,5,58,21,2.333333333333333,-2.57361857657523,True,1.0,broad-root deferred
R-M269,pacific_oceania,north_europe,63,591,3,5,58,405,0.1065989847715736,3.9194802847138344,False,1.0,broad-root deferred
R-M269,pacific_oceania,south_america,63,71,3,6,58,66,0.8873239436619719,0.2549172031064882,False,1.0,broad-root deferred
R-M269,pacific_oceania,west_asia,63,502,3,17,58,338,0.1254980079681275,3.733351287285867,False,1.0,broad-root deferred
R-M269,pacific_oceania,west_europe,63,4136,3,21,58,2900,0.0152321083172147,8.441803018461679,False,1.0,broad-root deferred
R-M269,south_america,americas_indigenous_relevant,71,110,6,8,66,97,0.6454545454545455,0.8123500928296125,False,1.0,broad-root deferred
R-M269,south_america,balkan,71,294,6,10,66,193,0.2414965986394557,1.8910901508396127,False,1.0,broad-root deferred
R-M269,south_america,caribbean,71,74,6,7,66,65,0.9594594594594594,-0.04646049574083438,False,1.0,broad-root deferred
R-M269,south_america,east_europe,71,462,6,10,66,328,0.1536796536796536,3.1111747734974666,False,1.0,broad-root deferred
R-M269,south_america,north_africa,71,27,6,5,66,21,2.6296296296296298,-2.828535779681719,True,1.0,broad-root deferred
R-M269,south_america,north_europe,71,591,6,5,66,405,0.1201353637901861,3.664563081607345,False,1.0,broad-root deferred
R-M269,south_america,pacific_oceania,71,63,6,3,66,58,1.126984126984127,-0.2549172031064884,True,1.0,broad-root deferred
R-M269,south_america,west_asia,71,502,6,17,66,338,0.1414342629482071,3.4784340841793777,False,1.0,broad-root deferred
R-M269,south_america,west_europe,71,4136,6,21,66,2900,0.0171663442940038,8.186885815355192,False,1.0,broad-root deferred
R-M269,west_asia,americas_indigenous_relevant,502,110,17,8,338,97,4.563636363636364,-2.6660839913497654,True,1.0,broad-root deferred
R-M269,west_asia,balkan,502,294,17,10,338,193,1.7074829931972788,-1.5873439333397654,True,1.0,broad-root deferred
R-M269,west_asia,caribbean,502,74,17,7,338,65,6.783783783783784,-3.524894579920212,True,1.0,broad-root deferred
R-M269,west_asia,east_europe,502,462,17,10,338,328,1.0865800865800863,-0.3672593106819116,True,1.0,broad-root deferred
R-M269,west_asia,north_africa,502,27,17,5,338,21,18.59259259259259,-6.306969863861097,True,1.0,broad-root deferred
R-M269,west_asia,north_europe,502,591,17,5,338,405,0.8494077834179357,0.18612899742796743,False,1.0,broad-root deferred
R-M269,west_asia,pacific_oceania,502,63,17,3,338,58,7.968253968253968,-3.733351287285867,True,1.0,broad-root deferred
R-M269,west_asia,south_america,502,71,17,6,338,66,7.070422535211268,-3.4784340841793777,True,1.0,broad-root deferred
R-M269,west_asia,west_europe,502,4136,17,21,338,2900,0.1213733075435203,4.7084517311758125,False,1.0,broad-root deferred
R-M269,west_europe,americas_indigenous_relevant,4136,110,21,8,2900,97,37.6,-7.374535722525578,True,1.0,broad-root deferred
R-M269,west_europe,balkan,4136,294,21,10,2900,193,14.068027210884354,-6.295795664515579,True,1.0,broad-root deferred
R-M269,west_europe,caribbean,4136,74,21,7,2900,65,55.891891891891895,-8.233346311096025,True,1.0,broad-root deferred
R-M269,west_europe,east_europe,4136,462,21,10,2900,328,8.952380952380953,-5.0757110418577245,True,1.0,broad-root deferred
R-M269,west_europe,north_africa,4136,27,21,5,2900,21,153.1851851851852,-11.01542159503691,True,1.0,broad-root deferred
R-M269,west_europe,north_europe,4136,591,21,5,2900,405,6.998307952622674,-4.522322733747845,True,1.0,broad-root deferred
R-M269,west_europe,pacific_oceania,4136,63,21,3,2900,58,65.65079365079364,-8.441803018461679,True,1.0,broad-root deferred
R-M269,west_europe,south_america,4136,71,21,6,2900,66,58.25352112676056,-8.186885815355192,True,1.0,broad-root deferred
R-M269,west_europe,west_asia,4136,502,21,17,2900,338,8.239043824701195,-4.7084517311758125,True,1.0,broad-root deferred
R-M417,balkan,central_asia,241,142,10,6,162,93,1.6971830985915493,-1.439719144958029,True,1.0,broad-root deferred
R-M417,balkan,east_europe,241,1353,10,10,162,941,0.1781226903178122,4.004490919040669,False,1.0,broad-root deferred
R-M417,balkan,north_america,241,168,10,3,162,144,1.4345238095238095,-0.1909743780841073,True,1.0,broad-root deferred
R-M417,balkan,north_europe,241,491,10,6,162,333,0.4908350305498982,1.6277639882683612,False,1.0,broad-root deferred
R-M417,balkan,south_asia,241,254,10,5,162,170,0.9488188976377953,0.16594355579136244,False,1.0,broad-root deferred
R-M417,balkan,west_asia,241,444,10,18,162,289,0.5427927927927928,0.9829940907772701,False,1.0,broad-root deferred
R-M417,balkan,west_europe,241,507,10,17,162,366,0.4753451676528599,1.3703530064978662,False,1.0,broad-root deferred
R-M417,central_asia,balkan,142,241,6,10,93,162,0.5892116182572614,1.439719144958029,False,1.0,broad-root deferred
R-M417,central_asia,east_europe,142,1353,6,10,93,941,0.1049519586104952,5.444210063998698,False,1.0,broad-root deferred
R-M417,central_asia,north_america,142,168,6,3,93,144,0.8452380952380952,1.2487447668739218,False,1.0,broad-root deferred
R-M417,central_asia,north_europe,142,491,6,6,93,333,0.2892057026476578,3.0674831332263897,False,1.0,broad-root deferred
R-M417,central_asia,south_asia,142,254,6,5,93,170,0.5590551181102362,1.6056627007493918,False,1.0,broad-root deferred
R-M417,central_asia,west_asia,142,444,6,18,93,289,0.3198198198198198,2.422713235735299,False,1.0,broad-root deferred
R-M417,central_asia,west_europe,142,507,6,17,93,366,0.2800788954635108,2.810072151455895,False,1.0,broad-root deferred
R-M417,east_europe,balkan,1353,241,10,10,941,162,5.614107883817427,-4.004490919040669,True,1.0,broad-root deferred
R-M417,east_europe,central_asia,1353,142,10,6,941,93,9.528169014084508,-5.444210063998698,True,1.0,broad-root deferred
R-M417,east_europe,north_america,1353,168,10,3,941,144,8.053571428571429,-4.195465297124776,True,1.0,broad-root deferred
R-M417,east_europe,north_europe,1353,491,10,6,941,333,2.7556008146639512,-2.3767269307723082,True,1.0,broad-root deferred
R-M417,east_europe,south_asia,1353,254,10,5,941,170,5.326771653543307,-3.838547363249306,True,1.0,broad-root deferred
R-M417,east_europe,west_asia,1353,444,10,18,941,289,3.0472972972972974,-3.021496828263399,True,1.0,broad-root deferred
R-M417,east_europe,west_europe,1353,507,10,17,941,366,2.668639053254438,-2.6341379125428026,True,1.0,broad-root deferred
R-M417,north_america,balkan,168,241,3,10,144,162,0.6970954356846473,0.1909743780841073,False,1.0,broad-root deferred
R-M417,north_america,central_asia,168,142,3,6,144,93,1.1830985915492958,-1.2487447668739216,True,1.0,broad-root deferred
R-M417,north_america,east_europe,168,1353,3,10,144,941,0.1241685144124168,4.195465297124776,False,1.0,broad-root deferred
R-M417,north_america,north_europe,168,491,3,6,144,333,0.3421588594704684,1.8187383663524683,False,1.0,broad-root deferred
R-M417,north_america,south_asia,168,254,3,5,144,170,0.6614173228346457,0.35691793387546994,False,1.0,broad-root deferred
R-M417,north_america,west_asia,168,444,3,18,144,289,0.3783783783783784,1.1739684688613772,False,1.0,broad-root deferred
R-M417,north_america,west_europe,168,507,3,17,144,366,0.3313609467455621,1.5613273845819733,False,1.0,broad-root deferred
R-M417,north_europe,balkan,491,241,6,10,333,162,2.037344398340249,-1.6277639882683612,True,1.0,broad-root deferred
R-M417,north_europe,central_asia,491,142,6,6,333,93,3.4577464788732395,-3.0674831332263897,True,1.0,broad-root deferred
R-M417,north_europe,east_europe,491,1353,6,10,333,941,0.3628972653362897,2.376726930772308,False,1.0,broad-root deferred
R-M417,north_europe,north_america,491,168,6,3,333,144,2.9226190476190474,-1.8187383663524683,True,1.0,broad-root deferred
R-M417,north_europe,south_asia,491,254,6,5,333,170,1.933070866141732,-1.4618204324769983,True,1.0,broad-root deferred
R-M417,north_europe,west_asia,491,444,6,18,333,289,1.1058558558558558,-0.6447698974910909,True,1.0,broad-root deferred
R-M417,north_europe,west_europe,491,507,6,17,333,366,0.9684418145956608,-0.257410981770495,False,1.0,broad-root deferred
R-M417,south_asia,balkan,254,241,5,10,170,162,1.053941908713693,-0.16594355579136266,True,1.0,broad-root deferred
R-M417,south_asia,central_asia,254,142,5,6,170,93,1.7887323943661972,-1.6056627007493918,True,1.0,broad-root deferred
R-M417,south_asia,east_europe,254,1353,5,10,170,941,0.1877309682187731,3.8385473632493063,False,1.0,broad-root deferred
R-M417,south_asia,north_america,254,168,5,3,170,144,1.511904761904762,-0.3569179338754697,True,1.0,broad-root deferred
R-M417,south_asia,north_europe,254,491,5,6,170,333,0.5173116089613035,1.4618204324769986,False,1.0,broad-root deferred
R-M417,south_asia,west_asia,254,444,5,18,170,289,0.5720720720720721,0.8170505349859072,False,1.0,broad-root deferred
R-M417,south_asia,west_europe,254,507,5,17,170,366,0.5009861932938856,1.2044094507065035,False,1.0,broad-root deferred
R-M417,west_asia,balkan,444,241,18,10,289,162,1.842323651452282,-0.9829940907772701,True,1.0,broad-root deferred
R-M417,west_asia,central_asia,444,142,18,6,289,93,3.126760563380281,-2.422713235735299,True,1.0,broad-root deferred
R-M417,west_asia,east_europe,444,1353,18,10,289,941,0.328159645232816,3.021496828263399,False,1.0,broad-root deferred
R-M417,west_asia,north_america,444,168,18,3,289,144,2.642857142857143,-1.1739684688613774,True,1.0,broad-root deferred
R-M417,west_asia,north_europe,444,491,18,6,289,333,0.9042769857433808,0.6447698974910909,False,1.0,broad-root deferred
R-M417,west_asia,south_asia,444,254,18,5,289,170,1.748031496062992,-0.8170505349859075,True,1.0,broad-root deferred
R-M417,west_asia,west_europe,444,507,18,17,289,366,0.8757396449704142,0.38735891572059594,False,1.0,broad-root deferred
R-M417,west_europe,balkan,507,241,17,10,366,162,2.103734439834025,-1.3703530064978662,True,1.0,broad-root deferred
R-M417,west_europe,central_asia,507,142,17,6,366,93,3.5704225352112675,-2.810072151455895,True,1.0,broad-root deferred
R-M417,west_europe,east_europe,507,1353,17,10,366,941,0.3747228381374722,2.6341379125428035,False,1.0,broad-root deferred
R-M417,west_europe,north_america,507,168,17,3,366,144,3.017857142857143,-1.5613273845819735,True,1.0,broad-root deferred
R-M417,west_europe,north_europe,507,491,17,6,366,333,1.0325865580448066,0.257410981770495,False,1.0,broad-root deferred
R-M417,west_europe,south_asia,507,254,17,5,366,170,1.9960629921259845,-1.2044094507065035,True,1.0,broad-root deferred
R-M417,west_europe,west_asia,507,444,17,18,366,289,1.141891891891892,-0.3873589157205958,True,1.0,broad-root deferred
R-M458,balkan,east_europe,80,594,10,10,54,393,0.13468013468013468,2.047851569925078,False,0.13468426513634746,robust rejection
R-M458,balkan,north_europe,80,48,10,4,54,35,1.6666666666666667,-0.40082472855166174,True,0.009245613165047517,robust compatible
R-M458,balkan,west_europe,80,75,10,8,54,52,1.0666666666666667,-0.6486146066431543,True,0.1639802271439682,robust compatible
R-M458,east_europe,balkan,594,80,10,10,393,54,7.425,-2.047851569925078,True,0.2180175984696808,fragile or scale-sensitive
R-M458,east_europe,north_europe,594,48,10,4,393,35,12.375,-2.4486762984767396,True,0.2272632116347283,fragile or scale-sensitive
R-M458,east_europe,west_europe,594,75,10,8,393,52,7.92,-2.696466176568232,True,0.23384939450505593,fragile or scale-sensitive
R-M458,north_europe,balkan,48,80,4,10,35,54,0.6,0.4008247285516616,False,0.009245613165047512,robust rejection
R-M458,north_europe,east_europe,48,594,4,10,35,393,0.08080808080808081,2.4486762984767396,False,0.14392987830139495,robust rejection
R-M458,north_europe,west_europe,48,75,4,8,35,52,0.64,-0.24778987809149255,False,0.14951056909320612,robust rejection
R-M458,west_europe,balkan,75,80,8,10,52,54,0.9375,0.6486146066431543,False,0.05749874566248674,robust rejection
R-M458,west_europe,east_europe,75,594,8,10,52,393,0.12626262626262627,2.696466176568232,False,0.1505160611717226,robust rejection
R-M458,west_europe,north_europe,75,48,8,4,52,35,1.5625,0.24778987809149264,False,0.2896620842447213,fragile or scale-sensitive
R-P312,americas_indigenous_relevant,balkan,105,62,8,10,93,46,1.6935483870967742,-1.9889342457451524,True,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,caribbean,105,67,8,7,93,59,1.5671641791044777,-0.9832658689020317,True,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,east_europe,105,219,8,9,93,157,0.4794520547945205,0.5838181472771696,False,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,north_europe,105,266,8,5,93,186,0.3947368421052631,1.3254484354613643,False,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,south_america,105,61,8,5,93,56,1.721311475409836,-1.1197086427715455,True,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,west_asia,105,46,8,9,93,32,2.282608695652174,-3.189682692555993,True,1.0,broad-root deferred
R-P312,americas_indigenous_relevant,west_europe,105,3170,8,20,93,2200,0.0331230283911671,6.806045982009285,False,1.0,broad-root deferred
R-P312,balkan,americas_indigenous_relevant,62,105,10,8,46,93,0.5904761904761905,1.9889342457451524,False,1.0,broad-root deferred
R-P312,balkan,caribbean,62,67,10,7,46,59,0.9253731343283582,1.005668376843121,False,1.0,broad-root deferred
R-P312,balkan,east_europe,62,219,10,9,46,157,0.2831050228310502,2.572752393022322,False,1.0,broad-root deferred
R-P312,balkan,north_europe,62,266,10,5,46,186,0.2330827067669172,3.314382681206517,False,1.0,broad-root deferred
R-P312,balkan,south_america,62,61,10,5,46,56,1.0163934426229508,0.8692256029736072,False,1.0,broad-root deferred
R-P312,balkan,west_asia,62,46,10,9,46,32,1.3478260869565215,-1.2007484468108396,True,1.0,broad-root deferred
R-P312,balkan,west_europe,62,3170,10,20,46,2200,0.0195583596214511,8.794980227754435,False,1.0,broad-root deferred
R-P312,caribbean,americas_indigenous_relevant,67,105,7,8,59,93,0.638095238095238,0.9832658689020316,False,1.0,broad-root deferred
R-P312,caribbean,balkan,67,62,7,10,59,46,1.0806451612903225,-1.0056683768431207,True,1.0,broad-root deferred
R-P312,caribbean,east_europe,67,219,7,9,59,157,0.3059360730593607,1.5670840161792015,False,1.0,broad-root deferred
R-P312,caribbean,north_europe,67,266,7,5,59,186,0.2518796992481203,2.308714304363395,False,1.0,broad-root deferred
R-P312,caribbean,south_america,67,61,7,5,59,56,1.098360655737705,-0.1364427738695137,True,1.0,broad-root deferred
R-P312,caribbean,west_asia,67,46,7,9,59,32,1.4565217391304348,-2.2064168236539605,True,1.0,broad-root deferred
R-P312,caribbean,west_europe,67,3170,7,20,59,2200,0.0211356466876971,7.789311850911315,False,1.0,broad-root deferred
R-P312,east_europe,americas_indigenous_relevant,219,105,9,8,157,93,2.085714285714286,-0.5838181472771699,True,1.0,broad-root deferred
R-P312,east_europe,balkan,219,62,9,10,157,46,3.532258064516129,-2.572752393022322,True,1.0,broad-root deferred
R-P312,east_europe,caribbean,219,67,9,7,157,59,3.2686567164179103,-1.5670840161792017,True,1.0,broad-root deferred
R-P312,east_europe,north_europe,219,266,9,5,157,186,0.8233082706766918,0.7416302881841945,False,1.0,broad-root deferred
R-P312,east_europe,south_america,219,61,9,5,157,56,3.5901639344262297,-1.7035267900487152,True,1.0,broad-root deferred
R-P312,east_europe,west_asia,219,46,9,9,157,32,4.760869565217392,-3.773500839833162,True,1.0,broad-root deferred
R-P312,east_europe,west_europe,219,3170,9,20,157,2200,0.0690851735015773,6.222227834732116,False,1.0,broad-root deferred
R-P312,north_europe,americas_indigenous_relevant,266,105,5,8,186,93,2.533333333333333,-1.3254484354613645,True,1.0,broad-root deferred
R-P312,north_europe,balkan,266,62,5,10,186,46,4.290322580645161,-3.314382681206517,True,1.0,broad-root deferred
R-P312,north_europe,caribbean,266,67,5,7,186,59,3.970149253731343,-2.308714304363395,True,1.0,broad-root deferred
R-P312,north_europe,east_europe,266,219,5,9,186,157,1.2146118721461188,-0.7416302881841945,True,1.0,broad-root deferred
R-P312,north_europe,south_america,266,61,5,5,186,56,4.360655737704918,-2.4451570782329095,True,1.0,broad-root deferred
R-P312,north_europe,west_asia,266,46,5,9,186,32,5.782608695652174,-4.515131128017357,True,1.0,broad-root deferred
R-P312,north_europe,west_europe,266,3170,5,20,186,2200,0.0839116719242902,5.48059754654792,False,1.0,broad-root deferred
R-P312,south_america,americas_indigenous_relevant,61,105,5,8,56,93,0.580952380952381,1.1197086427715452,False,1.0,broad-root deferred
R-P312,south_america,balkan,61,62,5,10,56,46,0.9838709677419356,-0.8692256029736068,False,1.0,broad-root deferred
R-P312,south_america,caribbean,61,67,5,7,56,59,0.9104477611940298,0.13644277386951348,False,1.0,broad-root deferred
R-P312,south_america,east_europe,61,219,5,9,56,157,0.2785388127853881,1.703526790048715,False,1.0,broad-root deferred
R-P312,south_america,north_europe,61,266,5,5,56,186,0.2293233082706766,2.4451570782329095,False,1.0,broad-root deferred
R-P312,south_america,west_asia,61,46,5,9,56,32,1.326086956521739,-2.0699740497844465,True,1.0,broad-root deferred
R-P312,south_america,west_europe,61,3170,5,20,56,2200,0.0192429022082018,7.925754624780828,False,1.0,broad-root deferred
R-P312,west_asia,americas_indigenous_relevant,46,105,9,8,32,93,0.4380952380952381,3.189682692555993,False,1.0,broad-root deferred
R-P312,west_asia,balkan,46,62,9,10,32,46,0.7419354838709677,1.2007484468108396,False,1.0,broad-root deferred
R-P312,west_asia,caribbean,46,67,9,7,32,59,0.6865671641791045,2.206416823653961,False,1.0,broad-root deferred
R-P312,west_asia,east_europe,46,219,9,9,32,157,0.2100456621004566,3.773500839833162,False,1.0,broad-root deferred
R-P312,west_asia,north_europe,46,266,9,5,32,186,0.1729323308270676,4.515131128017356,False,1.0,broad-root deferred
R-P312,west_asia,south_america,46,61,9,5,32,56,0.7540983606557377,2.0699740497844465,False,1.0,broad-root deferred
R-P312,west_asia,west_europe,46,3170,9,20,32,2200,0.0145110410094637,9.995728674565276,False,1.0,broad-root deferred
R-P312,west_europe,americas_indigenous_relevant,3170,105,20,8,2200,93,30.19047619047619,-6.806045982009285,True,1.0,broad-root deferred
R-P312,west_europe,balkan,3170,62,20,10,2200,46,51.12903225806452,-8.794980227754435,True,1.0,broad-root deferred
R-P312,west_europe,caribbean,3170,67,20,7,2200,59,47.3134328358209,-7.789311850911315,True,1.0,broad-root deferred
R-P312,west_europe,east_europe,3170,219,20,9,2200,157,14.474885844748858,-6.222227834732116,True,1.0,broad-root deferred
R-P312,west_europe,north_europe,3170,266,20,5,2200,186,11.917293233082706,-5.48059754654792,True,1.0,broad-root deferred
R-P312,west_europe,south_america,3170,61,20,5,2200,56,51.967213114754095,-7.925754624780828,True,1.0,broad-root deferred
R-P312,west_europe,west_asia,3170,46,20,9,2200,32,68.91304347826087,-9.995728674565276,True,1.0,broad-root deferred
R-U106,east_europe,north_europe,152,311,9,5,113,211,0.4887459807073955,0.4103416164857038,False,0.005714062015156928,robust rejection
R-U106,east_europe,west_europe,152,808,9,16,113,587,0.18811881188118812,1.5206160692483308,False,0.07952638608359001,robust rejection
R-U106,north_europe,east_europe,311,152,5,9,211,113,2.0460526315789473,-0.4103416164857038,True,0.01761882391991883,robust compatible
R-U106,north_europe,west_europe,311,808,5,16,211,587,0.3849009900990099,1.110274452762627,False,0.20904784037913546,"stable rejection, scale-sensitive D"
R-U106,west_europe,east_europe,808,152,16,9,587,113,5.315789473684211,-1.5206160692483308,True,0.12119305275025667,robust compatible
R-U106,west_europe,north_europe,808,311,16,5,587,211,2.598070739549839,-1.1102744527626267,True,0.3757145070458021,fragile or scale-sensitive
R-U152,balkan,east_europe,50,108,9,9,37,76,0.46296296296296297,0.5105970262109889,False,0.06175048053618431,robust rejection
R-U152,balkan,north_europe,50,58,9,4,37,46,0.8620689655172413,0.319312866088605,False,0.20676616776290355,"stable rejection, scale-sensitive D"
R-U152,balkan,west_europe,50,686,9,17,37,471,0.0728862973760933,2.5582109454217092,False,0.10930859816551208,robust rejection
R-U152,east_europe,balkan,108,50,9,9,76,37,2.16,-0.510597026210989,True,0.10341714720285099,robust compatible
R-U152,east_europe,north_europe,108,58,9,4,76,46,1.8620689655172413,-0.19128416012238378,True,0.045359266201805866,robust compatible
R-U152,east_europe,west_europe,108,686,9,17,76,471,0.15743440233236153,2.04761391921072,False,0.22268659068876037,"stable rejection, scale-sensitive D"
R-U152,north_europe,balkan,58,50,4,9,46,37,1.16,-0.3193128660886051,True,0.38625334725008303,fragile or scale-sensitive
R-U152,north_europe,east_europe,58,108,4,9,46,76,0.5370370370370371,0.1912841601223839,False,0.019718240560780222,robust rejection
R-U152,north_europe,west_europe,58,686,4,17,46,471,0.08454810495626822,2.2388980793331044,False,0.045295658641563964,robust rejection
R-U152,west_europe,balkan,686,50,17,9,471,37,13.72,-2.5582109454217092,True,0.15097526483217874,robust compatible
R-U152,west_europe,east_europe,686,108,17,9,471,76,6.351851851851852,-2.04761391921072,True,0.38935325735542703,fragile or scale-sensitive
R-U152,west_europe,north_europe,686,58,17,4,471,46,11.827586206896552,-2.238898079333104,True,0.04529565864156396,robust compatible
R-Z2103,balkan,east_europe,206,83,10,9,125,55,2.4819277108433737,-0.933431832659859,True,0.4134284790171628,fragile or scale-sensitive
R-Z2103,balkan,west_asia,206,454,10,16,125,302,0.45374449339207046,1.053971817590027,False,0.0442911388060053,robust rejection
R-Z2103,balkan,west_europe,206,155,10,14,125,112,1.3290322580645162,0.04452160298723736,False,0.10065149563599955,robust rejection
R-Z2103,east_europe,balkan,83,206,9,10,55,125,0.4029126213592233,0.933431832659859,False,0.24676181235049613,"stable rejection, scale-sensitive D"
R-Z2103,east_europe,west_asia,83,454,9,16,55,302,0.1828193832599119,1.987403650249886,False,0.07868716834097488,robust rejection
R-Z2103,east_europe,west_europe,83,155,9,14,55,112,0.535483870967742,0.9779534356470964,False,0.23797016323202738,"stable rejection, scale-sensitive D"
R-Z2103,west_asia,balkan,454,206,16,10,302,125,2.203883495145631,-1.053971817590027,True,0.0442911388060053,robust compatible
R-Z2103,west_asia,east_europe,454,83,16,9,302,55,5.469879518072289,-1.9874036502498855,True,0.07868716834097488,robust compatible
R-Z2103,west_asia,west_europe,454,155,16,14,302,112,2.9290322580645163,-1.0094502146027895,True,0.049415912385549814,robust compatible
R-Z2103,west_europe,balkan,155,206,14,10,112,125,0.7524271844660194,-0.044521602987237424,False,0.05898482896933288,robust rejection
R-Z2103,west_europe,east_europe,155,83,14,9,112,55,1.8674698795180722,-0.9779534356470964,True,0.40463682989869404,fragile or scale-sensitive
R-Z2103,west_europe,west_asia,155,454,14,16,112,302,0.34140969162995594,1.0094502146027895,False,0.049415912385549814,robust rejection
R-Z2123,central_asia,south_asia,65,44,6,4,40,34,1.4772727272727273,-0.06477523554274796,True,0.030427159175787092,robust compatible
R-Z2123,central_asia,west_asia,65,90,6,15,40,65,0.7222222222222222,0.5725129575993492,False,0.012747474852696878,robust rejection
R-Z2123,south_asia,central_asia,44,65,4,6,34,40,0.676923076923077,0.0647752355427479,False,0.009593825842453755,robust rejection
R-Z2123,south_asia,west_asia,44,90,4,15,34,65,0.4888888888888889,0.6372881931420971,False,0.01962704389038682,robust rejection
R-Z2123,west_asia,central_asia,90,65,15,6,65,40,1.3846153846153846,-0.5725129575993492,True,0.012747474852696878,robust compatible
R-Z2123,west_asia,south_asia,90,44,15,4,65,34,2.0454545454545454,-0.6372881931420973,True,0.01962704389038682,robust compatible
