"lineage_root","source_mask","receiver_mask","source_terminal_count","receiver_terminal_count","source_country_count","receiver_country_count","source_branch_count","receiver_branch_count","deepest_source_adequacy_A_s","deepest_diversity_contrast_D","deepest_source_receiver_call","source_receiver_reliability_score","atlas_reliability_state","figure_source_file"
"E-M2","North Africa/Maghreb","Central Africa","37","34","7","5","28","25","1.088235","-0.150766","Compatible at deepest layer","0.666667","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","North Africa/Maghreb","West Africa","37","278","7","13","28","185","0.133094","1.727192","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","North Africa/Maghreb","West Asia","37","353","7","14","28","215","0.104816","1.873343","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","North Africa/Maghreb","Western Europe","37","50","7","8","28","32","0.740000","-0.257991","Rejected at deepest layer","0.571429","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Africa","Caribbean","278","52","13","8","185","46","5.346154","-1.228861","Compatible at deepest layer","0.069712","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M2","West Africa","Central Africa","278","34","13","5","185","25","8.176471","-1.877957","Compatible at deepest layer","0.125462","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Africa","North Africa/Maghreb","278","37","13","7","185","28","7.513514","-1.727192","Compatible at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Africa","West Asia","278","353","13","14","185","215","0.787535","0.146151","Rejected at deepest layer","0.221938","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M2","West Africa","Western Europe","278","50","13","8","185","32","5.560000","-1.985183","Compatible at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Asia","Caribbean","353","52","14","8","215","46","6.788462","-1.375012","Compatible at deepest layer","0.409335","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M2","West Asia","Central Africa","353","34","14","5","215","25","10.382353","-2.024108","Compatible at deepest layer","0.466227","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Asia","North Africa/Maghreb","353","37","14","7","215","28","9.540541","-1.873343","Compatible at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","West Asia","West Africa","353","278","14","13","215","185","1.269784","-0.146151","Compatible at deepest layer","0.388605","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M2","West Asia","Western Europe","353","50","14","8","215","32","7.060000","-2.131334","Compatible at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","Western Europe","Caribbean","50","52","8","8","32","46","0.961538","0.756321","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","Western Europe","Central Africa","50","34","8","5","32","25","1.470588","0.107225","Rejected at deepest layer","0.545455","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","Western Europe","North Africa/Maghreb","50","37","8","7","32","28","1.351351","0.257991","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","Western Europe","West Africa","50","278","8","13","32","185","0.179856","1.985183","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M2","Western Europe","West Asia","50","353","8","14","32","215","0.141643","2.131334","Rejected at deepest layer","0.500000","No-call or underpowered","source_receiver_reliability_atlas.csv"
"E-M34","Balkans","Eastern Europe","30","141","6","9","24","98","0.212766","1.339733","Rejected at deepest layer","0.206397","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M34","Balkans","North Africa/Maghreb","30","32","6","5","24","29","0.937500","0.229161","Rejected at deepest layer","0.211320","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M34","Balkans","West Asia","30","1094","6","19","24","655","0.027422","3.188065","Rejected at deepest layer","0.261828","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M34","Balkans","Western Europe","30","83","6","13","24","66","0.361446","0.944642","Rejected at deepest layer","0.151397","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M34","Eastern Europe","Balkans","141","30","9","6","98","24","4.700000","-1.339733","Compatible at deepest layer","0.373063","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","Eastern Europe","North Africa/Maghreb","141","32","9","5","98","29","4.406250","-1.110573","Compatible at deepest layer","0.019290","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M34","Eastern Europe","West Asia","141","1094","9","19","98","655","0.128885","1.848332","Rejected at deepest layer","0.222098","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M34","Eastern Europe","Western Europe","141","83","9","13","98","66","1.698795","-0.395091","Compatible at deepest layer","0.263333","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","North Africa/Maghreb","Balkans","32","30","5","6","29","24","1.066667","-0.229161","Compatible at deepest layer","0.449415","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","North Africa/Maghreb","Eastern Europe","32","141","5","9","29","98","0.226950","1.110573","Rejected at deepest layer","0.019290","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M34","North Africa/Maghreb","West Asia","32","1094","5","19","29","655","0.029250","2.958904","Rejected at deepest layer","0.241290","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M34","North Africa/Maghreb","Western Europe","32","83","5","13","29","66","0.385542","0.715482","Rejected at deepest layer","0.009935","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M34","West Asia","Balkans","1094","30","19","6","655","24","36.466667","-3.188065","Compatible at deepest layer","0.428494","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","West Asia","Eastern Europe","1094","141","19","9","655","98","7.758865","-1.848332","Compatible at deepest layer","0.388764","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","West Asia","North Africa/Maghreb","1094","32","19","5","655","29","34.187500","-2.958904","Compatible at deepest layer","0.407957","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","West Asia","Western Europe","1094","83","19","13","655","66","13.180723","-2.243422","Compatible at deepest layer","0.402098","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","Western Europe","Balkans","83","30","13","6","66","24","2.766667","-0.944642","Compatible at deepest layer","0.276397","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M34","Western Europe","Eastern Europe","83","141","13","9","66","98","0.588652","0.395091","Rejected at deepest layer","0.138333","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M34","Western Europe","North Africa/Maghreb","83","32","13","5","66","29","2.593750","-0.715482","Compatible at deepest layer","0.009935","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M34","Western Europe","West Asia","83","1094","13","19","66","655","0.075868","2.243422","Rejected at deepest layer","0.235431","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","Eastern Europe","375","166","9","9","230","130","2.259036","-0.455538","Compatible at deepest layer","0.362104","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","North Africa/Maghreb","375","132","9","5","230","95","2.840909","-0.776944","Compatible at deepest layer","0.387029","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","Northern Europe","375","45","9","4","230","30","8.333333","-2.033365","Compatible at deepest layer","0.133064","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","Northeast Africa","375","123","9","5","230","75","3.048780","-1.059137","Compatible at deepest layer","0.361615","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","West Asia","375","750","9","18","230","484","0.500000","0.806921","Rejected at deepest layer","0.010900","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Balkans","Western Europe","375","412","9","16","230","257","0.910194","-0.273742","Rejected at deepest layer","0.204422","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","Balkans","166","375","9","9","130","230","0.442667","0.455538","Rejected at deepest layer","0.186178","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","North Africa/Maghreb","166","132","9","5","130","95","1.257576","-0.321406","Compatible at deepest layer","0.391326","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","Northern Europe","166","45","9","4","130","30","3.688889","-1.577826","Compatible at deepest layer","0.036483","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","Northeast Africa","166","123","9","5","130","75","1.349593","-0.603599","Compatible at deepest layer","0.122177","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","West Asia","166","750","9","18","130","484","0.221333","1.262459","Rejected at deepest layer","0.017025","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Eastern Europe","Western Europe","166","412","9","16","130","257","0.402913","0.181797","Rejected at deepest layer","0.001827","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","Balkans","132","375","5","9","95","230","0.352000","0.776944","Rejected at deepest layer","0.220362","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","Eastern Europe","132","166","5","9","95","130","0.795181","0.321406","Rejected at deepest layer","0.212755","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","Northern Europe","132","45","5","4","95","30","2.933333","-1.256420","Compatible at deepest layer","0.019747","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","Northeast Africa","132","123","5","5","95","75","1.073171","-0.282193","Compatible at deepest layer","0.108857","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","West Asia","132","750","5","18","95","484","0.176000","1.583865","Rejected at deepest layer","0.213238","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","North Africa/Maghreb","Western Europe","132","412","5","16","95","257","0.320388","0.503202","Rejected at deepest layer","0.202677","Stable source-receiver rejection with scale-sensitive D","source_receiver_reliability_atlas.csv"
"E-M78","Northern Europe","Balkans","45","375","4","9","30","230","0.120000","2.033365","Rejected at deepest layer","0.091398","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Northern Europe","Eastern Europe","45","166","4","9","30","130","0.271084","1.577826","Rejected at deepest layer","0.036483","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Northern Europe","North Africa/Maghreb","45","132","4","5","30","95","0.340909","1.256420","Rejected at deepest layer","0.019747","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"E-M78","Northern Europe","Northeast Africa","45","123","4","5","30","75","0.365854","0.974227","Rejected at deepest layer","0.021449","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
